"","ds","dep_var","trend","season","ct.1.","x.1.","x.2.","x.3.","intercept","depVarHat","solID","cluster","top_sol"
"47",2000-11-24,28031.4833211841,6591.90310827859,-5151.14224972383,6920.74725619055,196.863646605334,0.889530132877459,733.380031089626,11830.5158158102,21123.1571383834,"1_212_4",2,FALSE
"48",2000-12-01,20145.4901932808,6621.22801901742,-4087.28882385303,8434.48990197791,227.028133287525,1.0632345468203,804.805834444662,11830.5158158102,23831.8421152315,"1_212_4",2,FALSE
"49",2000-12-08,20637.5624475692,6650.55292975624,-3226.3018077586,1057.02547985239,259.557066918168,1.26482353729583,867.717974423197,11830.5158158102,17440.3322825389,"1_212_4",2,FALSE
"50",2000-12-15,13282.3803659093,6679.87784049507,-3645.48348188109,1287.11568767629,300.572742045719,1.49634047604857,927.512018996571,11830.5158158102,17381.6069636188,"1_212_4",2,FALSE
"51",2000-12-22,10920.4184644851,6709.2027512339,-4823.51986206296,1300.14892957776,344.914368748077,1.77056419332066,983.428037039045,11830.5158158102,16346.4606045394,"1_212_4",2,FALSE
"52",2000-12-29,24444.9438281621,6738.52766197273,-5190.38468056198,11573.0390840851,393.899512548073,2.08578038583715,1036.00051756957,11830.5158158102,26383.6836918096,"1_212_4",2,FALSE
"53",2001-01-05,24062.313029504,6767.85257271156,-4072.17233720941,6847.83501815377,444.314453393904,2.4481058667478,1084.18913879703,11830.5158158102,22904.9827675238,"1_212_4",2,FALSE
"54",2001-01-12,15534.8155355634,6797.17748345039,-2667.32415816891,884.494505818395,499.742159276418,2.86630531191915,1130.01395312992,11830.5158158102,18477.4860646284,"1_212_4",2,FALSE
"55",2001-01-19,17875.2880580279,6826.50239580494,-2696.08622821947,1742.76045700785,561.523873038392,3.33477393288483,1171.66410299202,11830.5158158102,19440.2151903668,"1_212_4",2,FALSE
"56",2001-01-26,21639.9018306659,6855.82730815948,-4231.84756839913,5239.69292381523,629.98417264781,3.86166870044549,1209.80687468863,11830.5158158102,21537.8411954227,"1_212_4",2,FALSE
"57",2001-02-02,12882.9958635496,6885.15222051403,-5402.41734346874,5981.55628899437,710.717413547611,4.4523886149752,1254.66843139332,11830.5158158102,21264.6452154058,"1_212_4",2,FALSE
"58",2001-02-09,22285.9136262059,6914.47713286858,-4498.59606752496,2054.48993670492,791.346649948644,5.11165389248081,1310.18067912495,11830.5158158102,18407.5258008248,"1_212_4",2,FALSE
"59",2001-02-16,23687.7992404538,6943.80204522313,-2053.50595691073,4614.6963755323,875.32976655553,5.86034389178279,1360.07117256748,11830.5158158102,23576.7695626697,"1_212_4",2,FALSE
"60",2001-02-23,23478.9792630774,6973.12695757767,-354.984649261141,7430.53681312386,954.838646933168,6.6911340069896,1416.62976304546,11830.5158158102,28257.3544812362,"1_212_4",2,FALSE
"61",2001-03-02,23827.0233720655,7002.45186993222,-882.63238151546,1926.46257284727,1040.70818732585,7.62501654062779,1466.28201261479,11830.5158158102,22391.4130935555,"1_212_4",2,FALSE
"62",2001-03-09,23396.5642092525,7031.77678282838,-2675.87611701972,7258.71489895364,1137.07384880614,8.68704910245886,1512.58628112949,11830.5158158102,26103.4785596106,"1_212_4",2,FALSE
"63",2001-03-16,26684.1706723798,7061.10169572453,-3533.43083716953,9710.37771972533,1229.90609107508,9.87238647260063,1557.56193878092,11830.5158158102,27865.9048104192,"1_212_4",2,FALSE
"64",2001-03-23,27389.6432389027,7090.42660862069,-2537.48766996248,4489.7414386272,1318.58798921012,11.1860069940923,1608.51263872912,11830.5158158102,23811.482828029,"1_212_4",2,FALSE
"65",2001-03-30,30666.4411027352,7119.75152151684,-861.101095310046,5748.62687971599,1413.99273970746,12.6241793530587,1665.55924009122,11830.5158158102,26929.9692808847,"1_212_4",2,FALSE
"66",2001-04-06,27629.9485974331,7149.076434413,-21.6139489030413,4181.12808509884,1518.04903910963,14.2283659683469,1707.50806659374,11830.5158158102,26378.8918580907,"1_212_4",2,FALSE
"67",2001-04-13,25967.0144188025,7178.40134730916,82.724276141673,5947.89937888147,1622.18099302545,15.9666837018731,1770.89203615365,11830.5158158102,28448.5805310235,"1_212_4",2,FALSE
"68",2001-04-20,22140.3363688525,7207.72626085827,831.51758706023,913.089745197738,1715.8597671277,17.8875492736722,1815.97638211112,11830.5158158102,24332.5731074389,"1_212_4",2,FALSE
"69",2001-04-27,31269.5455076255,7237.05117440739,2724.55367142048,11633.4300281941,1809.32915244059,19.9737459774551,1859.26816195453,11830.5158158102,37114.1217502048,"1_212_4",2,FALSE
"70",2001-05-04,32639.3465093292,7266.3760879565,4288.23617582175,9933.07470482355,1896.81988495165,22.3176965952411,1900.62412930115,11830.5158158102,37137.9644952601,"1_212_4",2,FALSE
"71",2001-05-11,44884.045920834,7295.70100150562,3649.19486941557,11227.8821158547,1977.75095699142,24.9125347551266,1941.85395666775,11830.5158158102,37947.8112510004,"1_212_4",2,FALSE
"72",2001-05-18,37123.5801306217,7325.02591505473,980.741063876658,8715.67293214287,2071.7341762968,27.769500933658,1974.88516142469,11830.5158158102,32926.3445655396,"1_212_4",2,FALSE
"73",2001-05-25,17924.5009494109,7354.35082860385,-1240.46009207488,351.311516709589,2168.48148574459,30.8991741539773,2001.55996312792,11830.5158158102,22496.6586920753,"1_212_4",2,FALSE
"74",2001-06-01,28888.9501987149,7383.67574215296,-710.172385304253,4251.26362931557,2264.18324217394,34.2849617776013,2041.23689743053,11830.5158158102,27094.9879033566,"1_212_4",2,FALSE
"75",2001-06-08,27513.6605882749,7413.00065608222,2241.66423007031,2273.8077973188,2357.86633228594,38.0248304302588,2103.28022084862,11830.5158158102,28258.1598828464,"1_212_4",2,FALSE
"76",2001-06-15,22708.7412735083,7442.32557001148,5013.05919873611,422.198480715727,2441.2165171292,42.1382806639816,2154.87277782398,11830.5158158102,29346.3266408907,"1_212_4",2,FALSE
"77",2001-06-22,40676.9656429105,7471.65048394073,5480.80116592128,10637.2186165646,2522.84151295405,46.5853294580893,2201.64782681598,11830.5158158102,40191.2607514649,"1_212_4",2,FALSE
"78",2001-06-29,37704.2730252095,7500.97539786999,4034.86967428204,10888.1564792162,2604.36849877525,51.3655649802128,2288.04904509245,11830.5158158102,39198.3004760264,"1_212_4",2,FALSE
"79",2001-07-06,45217.6180499475,7530.30031179925,2786.03429403744,8167.12942264427,2682.88770026494,56.5299498526076,2344.54026012334,11830.5158158102,35397.9377545321,"1_212_4",2,FALSE
"80",2001-07-13,36130.2603871619,7559.62522572851,3136.4831264641,8020.70194906978,2759.93275968636,62.1441966108907,2392.89981885912,11830.5158158102,35762.302892229,"1_212_4",2,FALSE
"81",2001-07-20,32641.8826004545,7588.95013965776,4541.25527386851,2900.80865501192,2829.44643809764,68.1274151190114,2444.59579066352,11830.5158158102,32203.6995282286,"1_212_4",2,FALSE
"82",2001-07-27,37372.9727625292,7618.27505376882,5551.86336525793,6748.07206112801,2903.44331248571,74.5909197272838,2506.74268532497,11830.5158158102,37233.5032135029,"1_212_4",2,FALSE
"83",2001-08-03,50196.0486119861,7647.59996787988,5516.19226013174,11266.396654955,2973.33096221316,81.4803265522118,2549.6478612947,11830.5158158102,41865.1638488369,"1_212_4",2,FALSE
"84",2001-08-10,35913.7931237061,7676.92488199094,4896.53453626995,6109.72443396009,3042.47646546297,88.8182737120581,2604.04792812673,11830.5158158102,36249.042335333,"1_212_4",2,FALSE
"85",2001-08-17,41048.6995857009,7706.249796102,4216.74584905041,10503.9054619837,3106.03732897934,96.6047180179396,2653.63221736941,11830.5158158102,40113.691187313,"1_212_4",2,FALSE
"86",2001-08-24,33918.9353439997,7735.57471021306,3324.33684519485,2977.35863675759,3162.12539743206,104.990028962066,2701.74393818501,11830.5158158102,31836.6453725549,"1_212_4",2,FALSE
"87",2001-08-31,42196.986525849,7764.89962432412,1926.12067962011,11474.3093119035,3214.73943011663,114.015523233067,2738.45260776896,11830.5158158102,39063.0529927766,"1_212_4",2,FALSE
"88",2001-09-07,40324.6015265743,7794.22453844872,458.195907737274,10406.8692671372,3264.6465913615,123.653151784884,2773.490279789,11830.5158158102,36651.5955520688,"1_212_4",2,FALSE
"89",2001-09-14,22432.5282547548,7823.54945257333,-97.2639746672579,2583.06998431618,3307.4249671201,133.869977738265,2810.16789236324,11830.5158158102,28391.3341152541,"1_212_4",2,FALSE
"90",2001-09-21,41498.9536288296,7852.87436669793,672.693161590665,11754.6900097886,3345.14555461856,144.920196983698,2847.70744508817,11830.5158158102,38448.5465505778,"1_212_4",2,FALSE
"91",2001-09-28,36940.4626473749,7882.19928082253,2018.99568022908,9678.53361992685,3384.61115430251,156.657410719018,2883.94631400177,11830.5158158102,37835.459275812,"1_212_4",2,FALSE
"92",2001-10-05,36183.7166345689,7911.52419494713,2763.06512744068,1647.7654909767,3419.50406611713,169.1334497489,2910.38332771558,11830.5158158102,30651.8914727563,"1_212_4",2,FALSE
"93",2001-10-12,33266.9378572695,7940.84910907174,2434.30017670332,8441.73339646794,3449.81217136861,182.575827567609,2932.8264561772,11830.5158158102,37212.6129531666,"1_212_4",2,FALSE
"94",2001-10-19,27390.9991545109,7970.17402319634,1428.04248594743,1611.96779719271,3479.55984047833,196.889577047248,2955.74451404308,11830.5158158102,29472.8940537154,"1_212_4",2,FALSE
"95",2001-10-26,40316.9154630148,7999.49893760605,175.793271328185,10668.2525706289,3506.1788310676,211.985312317601,2979.30436545603,11830.5158158102,37371.5291042145,"1_212_4",2,FALSE
"96",2001-11-02,33993.9715035265,8028.82385201575,-1381.99183179939,10784.2044853752,3534.53491828626,228.287934231185,3003.99619601953,11830.5158158102,36028.3713699388,"1_212_4",2,FALSE
"97",2001-11-09,35297.7310697058,8058.14876642546,-3286.6077630161,10593.8376708444,3559.14342886884,245.321248899526,3022.06597221375,11830.5158158102,34022.425140046,"1_212_4",2,FALSE
"98",2001-11-16,14257.3854136895,8087.47368083517,-4888.84963473612,32.6036887044226,3580.90681732861,263.275646206327,3037.42145173434,11830.5158158102,21943.347465883,"1_212_4",2,FALSE
"99",2001-11-23,29421.0164677693,8116.79859524487,-5245.27242380198,9933.29672974043,3601.64239561688,282.508387450754,3052.08961664884,11830.5158158102,31571.57911671,"1_212_4",2,FALSE
"100",2001-11-30,32394.8661532021,8146.12350965458,-4308.54391840591,7560.99802631851,3619.48673694065,303.189037671961,3070.19804195931,11830.5158158102,30221.9672499493,"1_212_4",2,FALSE
"101",2001-12-07,32955.0887569746,8175.44842406429,-3300.02133714476,10472.9589841529,3637.05338910212,325.515368476558,3082.9527032562,11830.5158158102,34224.4233477175,"1_212_4",2,FALSE
"102",2001-12-14,31070.812279918,8204.77333800232,-3477.03766143319,4911.50125445739,3652.0036598869,348.907345391853,3092.30232152059,11830.5158158102,28562.9660736361,"1_212_4",2,FALSE
"103",2001-12-21,31400.0488833199,8234.09825194035,-4627.44037441317,7715.57758352852,3666.61927027508,373.309495859258,3109.82550929044,11830.5158158102,30302.5055522907,"1_212_4",2,FALSE
"104",2001-12-28,27348.6570421801,8263.42316587839,-5239.54922545467,5026.86633766199,3679.95794474464,398.47489455231,3120.41734477661,11830.5158158102,27080.1062779695,"1_212_4",2,FALSE
"105",2002-01-04,24332.732187329,8292.74807981642,-4347.62923751154,5233.1685672113,3692.45021112082,425.541434297841,3134.89389658113,11830.5158158102,28261.6887673262,"1_212_4",2,FALSE
"106",2002-01-11,33643.5622761426,8322.07299375446,-2851.21394553695,11322.988657013,3705.94172832782,453.59841899883,3145.63696222654,11830.5158158102,35929.5406305939,"1_212_4",2,FALSE
"107",2002-01-18,27930.8386875698,8351.39790769249,-2550.82369084731,723.684246735886,3717.96997553953,483.037599634551,3152.72834966687,11830.5158158102,25708.5102042322,"1_212_4",2,FALSE
"108",2002-01-25,22816.6858403765,8380.72282158852,-3916.44813561529,367.188978237128,3729.59134656176,513.968918755683,3173.07582557933,11830.5158158102,24078.6155709174,"1_212_4",2,FALSE
"109",2002-02-01,32995.7937812832,8410.04773548456,-5318.8568850454,7244.67031486961,3739.44500000529,546.58475795553,3190.02838062292,11830.5158158102,29642.4351197027,"1_212_4",2,FALSE
"110",2002-02-08,26400.9355933894,8439.37264938059,-4822.60000706277,4788.64622229744,3747.92192011365,580.720962348383,3200.3621100184,11830.5158158102,27764.9396729059,"1_212_4",2,FALSE
"111",2002-02-15,27931.6912627258,8468.69756327662,-2506.9871768032,3951.79557394674,3757.31669760011,615.935840775878,3215.98165013355,11830.5158158102,29333.2559647399,"1_212_4",2,FALSE
"112",2002-02-22,30040.4099372604,8498.02247717265,-507.79713742959,1017.07883071777,3767.13309979169,652.892313751848,3229.90440590988,11830.5158158102,28487.7498057245,"1_212_4",2,FALSE
"113",2002-03-01,30223.3199941187,8527.34739106868,-637.434253522604,3746.17648815582,3776.10213082391,691.423743280417,3239.27321982054,11830.5158158102,31173.404535437,"1_212_4",2,FALSE
"114",2002-03-08,34519.4652860344,8556.67230496471,-2364.54406460101,11058.6400309108,3784.14614929177,731.508371565303,3259.16261689254,11830.5158158102,36856.1012248343,"1_212_4",2,FALSE
"115",2002-03-15,35848.8404048194,8585.99721884672,-3520.66050638814,5330.7240539005,3791.76566546032,772.625172124048,3270.59694053193,11830.5158158102,30061.5643602856,"1_212_4",2,FALSE
"116",2002-03-22,25993.3006555715,8615.32213272874,-2818.25529803133,194.071825634949,3799.40008858207,815.579819568392,3279.66995528662,11830.5158158102,25716.3043395797,"1_212_4",2,FALSE
"117",2002-03-29,23344.4398830455,8644.64704661075,-1128.4182351767,2057.84577920718,3807.84576867696,860.616686538577,3297.17544504917,11830.5158158102,29370.2283067162,"1_212_4",2,FALSE
"118",2002-04-05,36851.3174819973,8673.97196049276,-88.291021156096,3363.98679187528,3815.40643643008,907.280754301303,3317.00730302222,11830.5158158102,31819.8780407758,"1_212_4",2,FALSE
"119",2002-04-12,45047.964440103,8703.29687437477,58.388584450817,8988.78148527925,3823.22085854537,955.498951091132,3340.61566533161,11830.5158158102,37700.3182348832,"1_212_4",2,FALSE
"120",2002-04-19,43423.5573099215,8732.62178825678,601.481283852115,7082.35409304944,3830.95858188387,1005.54575628569,3356.84813790883,11830.5158158102,36440.325457047,"1_212_4",2,FALSE
"121",2002-04-26,40690.1608092407,8761.94670213879,2347.58775462156,3816.71834588949,3838.06219781156,1057.16158554047,3377.14117450025,11830.5158158102,35029.1335763123,"1_212_4",2,FALSE
"122",2002-05-03,42166.7590136456,8791.27161647541,4132.18730257683,10314.625998541,3845.24500570427,1110.30625508405,3396.07884376969,11830.5158158102,43420.2308379615,"1_212_4",2,FALSE
"123",2002-05-10,31870.6586955372,8820.59653081203,3954.93191410635,2016.61585911844,3851.49259654856,1163.91908950015,3411.73487061738,11830.5158158102,35049.8066765131,"1_212_4",2,FALSE
"124",2002-05-17,41170.0829936312,8849.92144514865,1512.27310175957,8505.36415939567,3856.75260644787,1219.71220372232,3423.05290484221,11830.5158158102,39197.5922371265,"1_212_4",2,FALSE
"125",2002-05-24,25222.6612517207,8879.24635948527,-1005.23752242724,208.907016260197,3861.3912519334,1277.01332527357,3431.77246451138,11830.5158158102,28483.6087108468,"1_212_4",2,FALSE
"126",2002-05-31,37349.016498088,8908.57127382189,-1033.14520618172,11807.2826652513,3866.32796074126,1335.76386873126,3440.269136691,11830.5158158102,40155.5855148652,"1_212_4",2,FALSE
"127",2002-06-07,37100.5027043596,8937.89618815851,1640.96691845166,9190.44757170744,3870.68104775225,1397.0036468822,3451.22261753245,11830.5158158102,40318.7338062947,"1_212_4",2,FALSE
"128",2002-06-14,51135.3473146696,8967.22110266982,4654.1144987729,11675.7280297033,3874.37819000093,1459.10575773562,3464.0317554007,11830.5158158102,45925.0951500935,"1_212_4",2,FALSE
"129",2002-06-21,55264.2482680573,8996.54601718112,5583.72763461449,10192.7876268252,3878.58612063993,1522.88318414325,3480.27920785346,11830.5158158102,45485.3256070677,"1_212_4",2,FALSE
"130",2002-06-28,38361.4271333717,9025.87093169243,4344.07944695588,5691.61621321494,3882.78134718615,1587.99506734652,3492.87071088447,11830.5158158102,39855.7295330906,"1_212_4",2,FALSE
"131",2002-07-05,39140.2460488923,9055.19584620373,2907.03114133641,9817.39065929795,3886.81007134801,1653.9318180831,3505.85024439945,11830.5158158102,42656.7255964789,"1_212_4",2,FALSE
"132",2002-07-12,47751.0379401286,9084.52076071504,2958.15369632545,8005.22734446702,3890.14618282297,1720.58597798736,3517.03930361721,11830.5158158102,41006.1890817453,"1_212_4",2,FALSE
"133",2002-07-19,42462.2422390651,9113.84567522634,4280.33930920234,10157.510116818,3894.16450452166,1787.10231563379,3525.78143667014,11830.5158158102,44589.2591738825,"1_212_4",2,FALSE
"134",2002-07-26,33072.0656547184,9143.17058973765,5447.36930562595,1148.42334214003,3897.46398102382,1854.69148838002,3532.69383282458,11830.5158158102,36854.3283555423,"1_212_4",2,FALSE
"135",2002-08-02,37808.1557516434,9172.49550444979,5587.02112715417,4121.01426020688,3900.28709102069,1922.64794715407,3538.19220327088,11830.5158158102,40072.1739490667,"1_212_4",2,FALSE
"136",2002-08-09,40260.6654758315,9201.82041916192,5018.6181853501,5799.3721672785,3903.20639638959,1991.70710777672,3542.81027188645,11830.5158158102,41288.0503636535,"1_212_4",2,FALSE
"137",2002-08-16,40123.3810924579,9231.14533387406,4341.45170596351,6461.11649148992,3905.9868999232,2061.41343880252,3547.77327006865,11830.5158158102,41379.4029559321,"1_212_4",2,FALSE
"138",2002-08-23,43477.8338767511,9260.47024858619,3518.60123510232,9813.63899253553,3908.49773531001,2131.39052654084,3552.06229052641,11830.5158158102,44015.1768444115,"1_212_4",2,FALSE
"139",2002-08-30,48239.8353114672,9289.79516329833,2205.54168263853,11701.5589511963,3910.61359783905,2200.51811269387,3555.51029551071,11830.5158158102,44694.053618987,"1_212_4",2,FALSE
"140",2002-09-06,41802.9522335673,9319.12007801046,681.205421305982,4285.68087855939,3912.38766899578,2268.96346734686,3557.73676342508,11830.5158158102,35855.6100934538,"1_212_4",2,FALSE
"141",2002-09-13,30157.1690577754,9348.44499304999,-98.8559984360239,5653.66479854676,3914.05376402929,2338.38024880178,3558.6227596376,11830.5158158102,36544.8263814396,"1_212_4",2,FALSE
"142",2002-09-20,41838.0010727971,9377.76990808952,458.435852972483,8112.90403587145,3915.45188654335,2407.5269108943,3560.55640953463,11830.5158158102,39663.160819716,"1_212_4",2,FALSE
"143",2002-09-27,34172.8180147302,9407.09482312905,1792.97036111016,5375.79174435125,3916.92105272522,2476.91712003587,3565.18893227487,11830.5158158102,38365.3998494366,"1_212_4",2,FALSE
"144",2002-10-04,41419.9386263865,9436.41973816858,2709.5525127672,5015.36162082,3918.5228107542,2546.21100079017,3569.73871654102,11830.5158158102,39026.3222156514,"1_212_4",2,FALSE
