"","ds","dep_var","trend","season","ct.1.","x.1.","x.2.","x.3.","intercept","depVarHat","solID","cluster","top_sol"
"55",2001-01-19,17920.1526544693,25254.5636872322,-2648.35892625262,1918.93507982861,1313.03763721164,929.326606614451,2209.38806624873,-10191.4925268915,18785.3996239916,"1_371_7",1,FALSE
"56",2001-01-26,21979.8924180853,25364.1907003258,-4029.87729399086,5769.37037939318,2537.5261323713,961.657789235851,2169.64520858888,-10191.4925268915,22581.0203890327,"1_371_7",1,FALSE
"57",2001-02-02,14433.3696409881,25473.8177134194,-4962.50448030664,6586.22827294794,1856.08283485966,936.28426722729,3828.26478764323,-10191.4925268915,23526.6808688994,"1_371_7",1,FALSE
"58",2001-02-09,24166.4505216401,25583.444726513,-3997.43599582764,2262.17710807297,1584.9264982228,1338.49937412921,4395.20500980349,-10191.4925268915,20975.3241940223,"1_371_7",1,FALSE
"59",2001-02-16,21131.9962389302,25693.0717396066,-1762.49400342905,5081.19330006522,390.235056811128,1003.21812580767,3423.42316383907,-10191.4925268915,23637.1548558091,"1_371_7",1,FALSE
"60",2001-02-23,25866.3286766908,25802.6987527002,-322.486782426937,8181.68538041202,634.645547529967,1268.5997750597,4228.98033164906,-10191.4925268915,29602.6304780325,"1_371_7",1,FALSE
"61",2001-03-02,22697.5999941135,25912.3257657937,-859.105896163308,2121.20753379984,1693.67032021078,1481.79036520474,3250.1773724946,-10191.4925268915,23408.5729344489,"1_371_7",1,FALSE
"62",2001-03-09,22973.3461012654,26021.952780726,-2404.40889323913,7992.4940906632,881.655989385877,1281.40457761443,3275.08933648666,-10191.4925268915,26856.6953547455,"1_371_7",1,FALSE
"63",2001-03-16,26605.5419504172,26131.5797956582,-3074.74380850789,10691.9940545123,286.758422543519,1145.47543781069,3431.30292479852,-10191.4925268915,28420.8742999239,"1_371_7",1,FALSE
"64",2001-03-23,28477.0579707737,26241.2068105905,-2228.79149906478,4943.6067425663,705.177970140434,848.230772900438,4124.13988150055,-10191.4925268915,24442.078151742,"1_371_7",1,FALSE
"65",2001-03-30,32268.4234670977,26350.8338255228,-935.689099551226,6329.75216758836,1768.6864861797,1308.00491505511,4347.31642814396,-10191.4925268915,28977.4121960472,"1_371_7",1,FALSE
"66",2001-04-06,23239.9784761806,26460.460840455,-334.854823618979,4603.79584784019,1801.44778521465,659.163596788432,1267.68503347959,-10191.4925268915,24266.2057532674,"1_371_7",1,FALSE
"67",2001-04-13,30844.7210282646,26570.0878553873,-114.757743599665,6549.16900571785,515.111574625818,1215.91801468194,4877.12360788807,-10191.4925268915,29421.1597878098,"1_371_7",1,FALSE
"68",2001-04-20,17717.5878426286,26679.7148679349,893.594770289765,1005.39344695713,480.645250138563,911.565993504214,1627.65901814506,-10191.4925268915,21407.0808200782,"1_371_7",1,FALSE
"69",2001-04-27,33648.2846796928,26789.3418804826,2809.33845339748,12809.4465823267,170.759448932873,1528.15537534509,3407.84416894619,-10191.4925268915,37323.3933825394,"1_371_7",1,FALSE
"70",2001-05-04,32506.3159604277,26898.9688930302,4073.73259177423,10937.2033459893,41.8476810820136,1428.87956540922,3451.258700767,-10191.4925268915,36640.3982511606,"1_371_7",1,FALSE
"71",2001-05-11,45693.7604969759,27008.5959055779,3149.35487623243,12362.9020716281,924.909967949506,1350.76130811158,3662.93593177729,-10191.4925268915,38267.9675343853,"1_371_7",1,FALSE
"72",2001-05-18,35542.9183552806,27118.2229181256,589.973092814385,9596.7351488549,1821.65627465676,1276.22156414836,2340.83175270156,-10191.4925268915,32552.1482244101,"1_371_7",1,FALSE
"73",2001-05-25,17232.4181748381,27227.8499306732,-1152.99952701708,386.825389944449,2146.3440572947,1014.12257735431,1728.80222973703,-10191.4925268915,21159.4521310952,"1_371_7",1,FALSE
"74",2001-06-01,32814.828292687,27337.4769432209,-211.33946343019,4681.02135269896,2300.84344264741,1426.57105230103,4397.37457952291,-10191.4925268915,29740.4553800695,"1_371_7",1,FALSE
"75",2001-06-08,28359.164544009,27447.1039555477,2686.90942730679,2503.66568137208,1233.27186097572,1431.79497254217,5158.03420289019,-10191.4925268915,30269.2875737431,"1_371_7",1,FALSE
"76",2001-06-15,20539.0361747828,27556.7309678744,4983.30080379422,464.878275174283,1343.24403941352,1143.82471718981,3931.91275438854,-10191.4925268915,29232.3990309433,"1_371_7",1,FALSE
"77",2001-06-22,40399.8506665221,27666.3579802012,4972.78467798939,11712.5287488892,1860.92951183264,966.195719544052,3822.47683014295,-10191.4925268915,40809.780941708,"1_371_7",1,FALSE
"78",2001-06-29,40658.4856905201,27775.984992528,3409.58593635478,11988.8337715119,1969.16465138638,1134.65275442633,5722.04047575661,-10191.4925268915,41808.7700550725,"1_371_7",1,FALSE
"79",2001-07-06,41932.3138327815,27885.6120048548,2399.27289073405,8992.73970073898,2308.40693812419,1316.80210665413,2358.99375780215,-10191.4925268915,35070.3348720168,"1_371_7",1,FALSE
"80",2001-07-13,36371.7639961293,27995.2390171815,3055.38279728616,8831.50996055129,1647.69492482044,889.930049781538,3403.6976780995,-10191.4925268915,35631.961900829,"1_371_7",1,FALSE
"81",2001-07-20,35599.1287681116,28104.8660295083,4578.17242613925,3194.04968456188,2794.91088808037,1237.76653320203,4360.86645494029,-10191.4925268915,34079.1394895407,"1_371_7",1,FALSE
"82",2001-07-27,37684.1465806233,28214.4930421441,5487.37054737212,7430.23067068109,2829.88134859777,991.362103456182,4975.6031623139,-10191.4925268915,39737.4483476737,"1_371_7",1,FALSE
"83",2001-08-03,46283.4014943201,28324.1200547799,5254.44030861066,12405.3100226841,3035.94737178045,976.599541192756,1590.68425000577,-10191.4925268915,41395.6090221621,"1_371_7",1,FALSE
"84",2001-08-10,39615.9241538487,28433.7470674156,4467.29348782594,6727.35285980799,2968.1216489496,908.684339228736,4865.64673583944,-10191.4925268915,38179.3536121759,"1_371_7",1,FALSE
"85",2001-08-17,40732.0514151073,28543.3740800514,3722.88237091339,11565.7390464381,2565.88703271114,1310.32578312972,4235.38594320759,-10191.4925268915,41752.1017295598,"1_371_7",1,FALSE
"86",2001-08-24,34321.9238796728,28653.0010926871,2912.26756169639,3278.33805864181,2471.86561690932,1367.06566484609,4340.53949520652,-10191.4925268915,32831.5849630958,"1_371_7",1,FALSE
"87",2001-08-31,39394.063792445,28762.6281053229,1737.50715193096,12634.2404470315,2536.49740734103,1255.52332834563,2683.80421510738,-10191.4925268915,39418.708128188,"1_371_7",1,FALSE
"88",2001-09-07,41476.0155246479,28872.2551164474,526.710339919469,11458.8935201035,1394.04800858889,1097.15385036628,3751.4162923489,-10191.4925268915,36908.984600883,"1_371_7",1,FALSE
"89",2001-09-14,24167.0946690532,28981.8821275719,86.3911692491556,2844.19099975846,531.180965231346,1474.75477869914,4249.42746343224,-10191.4925268915,27976.3349770508,"1_371_7",1,FALSE
"90",2001-09-21,41757.0370981582,29091.5091386965,742.126691030886,12942.9646636701,1808.93531204702,1245.58136959539,4361.98569444433,-10191.4925268915,40001.6103425927,"1_371_7",1,FALSE
"91",2001-09-28,36553.7476107549,29201.136149821,1858.183606157,10656.9308535181,1113.91899716923,1241.31028454833,4244.89542389145,-10191.4925268915,38124.8827882136,"1_371_7",1,FALSE
"92",2001-10-05,33808.6357811029,29310.7631609455,2476.79202795198,1814.33712892188,345.958412485856,1487.10932966867,2108.00468021745,-10191.4925268915,27351.4722132998,"1_371_7",1,FALSE
"93",2001-10-12,33617.5748882508,29420.39017207,2233.57410687009,9295.10322770086,662.400486707682,1359.17117154335,2834.18618586473,-10191.4925268915,35613.3328238652,"1_371_7",1,FALSE
"94",2001-10-19,28346.629004013,29530.0171831945,1418.37315219966,1774.92066746682,330.224221591298,1156.98198976863,3767.94736155971,-10191.4925268915,27786.9720488891,"1_371_7",1,FALSE
"95",2001-10-26,41963.8231535011,29639.6441939542,290.527653380682,11746.6999069966,1741.45592618538,1555.86256327834,4002.09723643835,-10191.4925268915,38784.7949533421,"1_371_7",1,FALSE
"96",2001-11-02,33257.4661953727,29749.2712047139,-1241.94254811192,11874.3733321569,907.054588765417,1010.22460054318,4206.35188561562,-10191.4925268915,36313.8405367916,"1_371_7",1,FALSE
"97",2001-11-09,32942.0579324189,29858.8982154736,-3104.41974218361,11664.7624490493,371.52929258911,1172.19131424951,2509.22836786929,-10191.4925268915,32280.6973701557,"1_371_7",1,FALSE
"98",2001-11-16,15384.8637720921,29968.5252262333,-4576.40521880992,35.8995762929722,442.692426794328,1501.7187155804,2936.58201153532,-10191.4925268915,20117.5202107349,"1_371_7",1,FALSE
"99",2001-11-23,30185.7745481881,30078.152236993,-4819.55676509073,10937.4478152736,94.6504257843716,1599.92943965003,3417.63773614744,-10191.4925268915,31116.7683618663,"1_371_7",1,FALSE
"100",2001-11-30,34325.3153363727,30187.7792477527,-3950.05063506397,8325.33484041069,205.70144541581,1668.95054143871,4266.65519508149,-10191.4925268915,30512.878108144,"1_371_7",1,FALSE
"101",2001-12-07,29632.2649870436,30297.4062585124,-3185.4839015802,11531.6642074847,32.3976431812128,1250.32328208113,2551.37705423242,-10191.4925268915,32286.1920170202,"1_371_7",1,FALSE
"102",2001-12-14,30681.1649004514,30407.0332689406,-3578.83898169567,5408.00200848147,64.8450859895599,1047.05117559385,2173.62517245636,-10191.4925268915,25330.2252028747,"1_371_7",1,FALSE
"103",2001-12-21,34259.6105891593,30516.6602793688,-4736.97339349286,8495.54075354229,39.2217774870455,466.052405384328,4699.59218630553,-10191.4925268915,29288.6014817037,"1_371_7",1,FALSE
"104",2001-12-28,25750.7732730903,30626.287289797,-5199.57550997218,5535.02927964685,37.1156112902797,1612.02817157307,1988.7198307937,-10191.4925268915,24408.1121462373,"1_371_7",1,FALSE
"105",2002-01-04,26801.9293876553,30735.9143002252,-4209.15930129743,5762.18647944281,430.339757578373,1089.93473023013,4311.01035086822,-10191.4925268915,27928.7337901558,"1_371_7",1,FALSE
"106",2002-01-11,31645.073353269,30845.5413106534,-2758.90800982539,12467.6228767255,234.110058992857,1307.15265356387,3120.68708138465,-10191.4925268915,35024.7134446035,"1_371_7",1,FALSE
"107",2002-01-18,27517.4853603455,30955.1683210816,-2509.57871760765,796.84105879078,348.649747750526,1384.05858762364,2137.66444023182,-10191.4925268915,22921.3109109793,"1_371_7",1,FALSE
"108",2002-01-25,27227.6236064382,31064.7953325295,-3754.69672431125,404.307894657766,65.6909658377914,1473.66448350142,5224.15117865163,-10191.4925268915,24286.4206039754,"1_371_7",1,FALSE
"109",2002-02-01,31446.8128634834,31174.4223439774,-4915.74754793723,7977.02974788903,10.0672899671405,1384.2958340188,4144.92880093671,-10191.4925268915,29583.5039419604,"1_371_7",1,FALSE
"110",2002-02-08,23587.9344415692,31284.0493554253,-4310.82718087519,5272.72763385515,149.195452011878,1045.59748369578,1869.31491580352,-10191.4925268915,25118.565133025,"1_371_7",1,FALSE
"111",2002-02-15,32516.4196304602,31393.6763668732,-2165.17432176354,4351.28024890898,712.866380632787,1421.56851031242,4634.36221935073,-10191.4925268915,30157.0868774231,"1_371_7",1,FALSE
"112",2002-02-22,28664.6553370166,31503.3033783212,-441.004505682452,1119.89472756703,552.726526390035,1374.8868101114,4007.02330014894,-10191.4925268915,27925.3377099646,"1_371_7",1,FALSE
"113",2002-03-01,28043.1800256966,31612.930389769,-636.352099076829,4124.87525146951,276.770457698991,1348.46093585636,2633.00517889238,-10191.4925268915,29168.197587718,"1_371_7",1,FALSE
"114",2002-03-08,38018.1141334785,31722.557401217,-2144.24080537658,12176.5514045147,257.80063622271,1012.97435488274,5231.72859136564,-10191.4925268915,38065.8790559347,"1_371_7",1,FALSE
"115",2002-03-15,32852.1460921896,31832.1844124166,-3074.67598862309,5869.603792525,516.085279076008,1429.24972537545,2073.62743217803,-10191.4925268915,28454.5821260565,"1_371_7",1,FALSE
"116",2002-03-22,27283.0648667562,31941.8114236163,-2457.05402324035,213.690431590742,2008.3356112084,1545.87477375512,3102.84944537802,-10191.4925268915,26164.0151354167,"1_371_7",1,FALSE
"117",2002-03-29,26367.8082269762,32051.4384348159,-1133.76058445756,2265.872190707,1542.61048121554,1400.77002607157,5119.33443403153,-10191.4925268915,31054.7724554925,"1_371_7",1,FALSE
"118",2002-04-05,36732.072334026,32161.0654460156,-384.241188090023,3704.05022506229,2343.26638793569,1343.83606595185,4970.30901519964,-10191.4925268915,33946.7934251835,"1_371_7",1,FALSE
"119",2002-04-12,45501.1452250383,32270.6924572152,-181.309927838093,9897.45208393756,2668.63274257301,1439.30109067842,5230.13675813046,-10191.4925268915,41133.4126778051,"1_371_7",1,FALSE
"120",2002-04-19,40566.7001388188,32380.3194684149,625.130287128928,7798.30507530223,2461.46031694831,1362.98851886011,3430.90742487485,-10191.4925268915,37867.6185646378,"1_371_7",1,FALSE
"121",2002-04-26,43857.8827590837,32489.9464796145,2455.83565930584,4202.5481438381,2801.91009195464,1341.28463316735,5051.21186269762,-10191.4925268915,38151.2443436866,"1_371_7",1,FALSE
"122",2002-05-03,40369.4821213871,32599.5734914779,3983.49877085597,11357.3254340963,2210.3014713079,680.958200971999,4639.45063647546,-10191.4925268915,45279.6154782941,"1_371_7",1,FALSE
"123",2002-05-10,32366.951040509,32709.2005033413,3484.58310252558,2220.47436240611,882.499407769503,1511.14607828284,4028.0705486643,-10191.4925268915,34644.4814760982,"1_371_7",1,FALSE
"124",2002-05-17,38992.4675127576,32818.8275152047,1067.25375602327,9365.16638678121,291.451889608455,1396.69840643672,2733.54608127297,-10191.4925268915,37481.4515084359,"1_371_7",1,FALSE
"125",2002-05-24,25513.2878910751,32928.4545270682,-1013.54049084765,230.025302853318,892.54459691044,1367.50410841754,2672.43695985202,-10191.4925268915,26885.9324773623,"1_371_7",1,FALSE
"126",2002-05-31,39125.6749204131,33038.0815389316,-580.650587741324,13000.8738795368,402.805348077842,1630.84558039867,3707.35431828506,-10191.4925268915,41007.8175505971,"1_371_7",1,FALSE
"127",2002-06-07,38221.019635904,33147.708550795,2134.6947546832,10119.504475649,80.6991836389206,1239.37555943272,4619.96794323834,-10191.4925268915,41150.4579405457,"1_371_7",1,FALSE
"128",2002-06-14,52164.7337368207,33257.335562671,4723.52683914272,12856.0204637664,693.898343440755,1443.70786012133,4814.14435988401,-10191.4925268915,47597.1409021348,"1_371_7",1,FALSE
"129",2002-06-21,55673.9555279184,33366.9625745471,5141.09221563598,11223.1704935165,1191.89315779733,1390.70917058264,5240.65784729645,-10191.4925268915,47362.9929324845,"1_371_7",1,FALSE
"130",2002-06-28,36515.4458561894,33476.5895864231,3708.21001591161,6266.97832656312,1348.70449164543,1232.20953958001,4074.05064870074,-10191.4925268915,39915.2500819326,"1_371_7",1,FALSE
"131",2002-07-05,40151.3874939091,33586.2165982992,2463.01715075235,10809.8248687908,358.871548120452,1188.2728951337,4670.68371300344,-10191.4925268915,42885.3942472084,"1_371_7",1,FALSE
"132",2002-07-12,46621.1242869744,33695.8436101752,2831.49187972751,8814.47103733077,2145.66018735518,723.326317639112,4163.51400568896,-10191.4925268915,42182.8145110253,"1_371_7",1,FALSE
"133",2002-07-19,42054.3860967465,33805.4706220513,4314.33032377691,11184.3268009084,904.667538431668,1317.22118369077,3447.80714281008,-10191.4925268915,44782.3310847776,"1_371_7",1,FALSE
"134",2002-07-26,32355.6923213537,33915.0976339274,5412.33691649801,1264.51677788819,257.776805554583,1164.38600504027,3160.53167356352,-10191.4925268915,34983.1532855804,"1_371_7",1,FALSE
"135",2002-08-02,38296.4328384489,34024.7246465734,5361.19168283595,4537.60515197948,536.933104873484,1402.17794774175,3020.22442904273,-10191.4925268915,38691.3644361553,"1_371_7",1,FALSE
"136",2002-08-09,40391.1363574882,34134.3516592195,4613.32201671565,6385.6272662275,535.561542308631,1331.38454003799,3198.76652702846,-10191.4925268915,40007.5210246462,"1_371_7",1,FALSE
"137",2002-08-16,41194.3631467455,34243.9786718655,3849.33710154233,7114.26693239651,295.736872325237,1222.47463610903,3932.09744443502,-10191.4925268915,40466.3991317822,"1_371_7",1,FALSE
"138",2002-08-23,41703.9536153642,34353.6056845116,3080.28041385787,10805.6939482565,63.2074696628304,573.188826895093,3592.83280850456,-10191.4925268915,42277.3166247969,"1_371_7",1,FALSE
"139",2002-08-30,47878.9204179814,34463.2326971576,1969.938457871,12884.4626178203,10.2564423126152,647.738913364645,3333.79835080761,-10191.4925268915,43117.9349524423,"1_371_7",1,FALSE
"140",2002-09-06,42615.0165484317,34572.8597098037,709.256339709851,4718.91782129258,7.51908368539356,1422.57026813418,2671.70092088577,-10191.4925268915,33911.33161662,"1_371_7",1,FALSE
"141",2002-09-13,29349.4486279095,34682.4867226733,80.9882791858315,6225.19042585477,1.46515764653791,1162.77160033092,1463.27846246203,-10191.4925268915,33424.6881212619,"1_371_7",1,FALSE
"142",2002-09-20,44368.375360075,34792.1137355429,562.596096157592,8933.03270172072,5.86435205921171,1308.53290840519,3933.28134630162,-10191.4925268915,39343.9286132958,"1_371_7",1,FALSE
"143",2002-09-27,35752.6516082545,34901.7407484125,1671.70447722114,5919.22734912168,37.5849224231504,1249.38680216876,4805.60565764247,-10191.4925268915,38393.7574300982,"1_371_7",1,FALSE
"144",2002-10-04,40850.150189575,35011.3677612821,2430.35729560261,5522.36155779052,7.65079358940317,1347.83124501922,4342.84645735128,-10191.4925268915,38470.9225837437,"1_371_7",1,FALSE
